person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,income_group,loan_amount_group,loan_income_group,income_per_loan,credit_history_to_age
22,38400,MORTGAGE,4.0,DEBTCONSOLIDATION,A,10000,5.42,0,0.26,N,2,30K-50K,5K-10K,20-30%,3.84,0.09090909090909091
23,38400,OWN,5.0,EDUCATION,B,7675,10.0,0,0.2,N,4,30K-50K,5K-10K,10-20%,5.003257328990228,0.17391304347826086
22,30000,RENT,1.0,EDUCATION,C,4000,10.99,0,0.13,N,3,Below 30K,0-5K,10-20%,7.5,0.13636363636363635
25,38400,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,7.29,0,0.26,N,2,30K-50K,5K-10K,20-30%,3.84,0.08
23,38400,MORTGAGE,7.0,VENTURE,B,5000,10.37,0,0.13,N,4,30K-50K,0-5K,10-20%,7.68,0.17391304347826086
23,30000,RENT,0.0,DEBTCONSOLIDATION,B,4000,10.36,0,0.13,N,3,Below 30K,0-5K,10-20%,7.5,0.13043478260869565
23,30000,RENT,0.0,MEDICAL,B,4000,10.36,0,0.13,N,4,Below 30K,0-5K,10-20%,7.5,0.17391304347826086
23,38400,MORTGAGE,0.0,PERSONAL,B,5000,9.25,0,0.13,N,3,30K-50K,0-5K,10-20%,7.68,0.13043478260869565
26,30000,RENT,4.0,VENTURE,B,4000,10.75,0,0.13,N,3,Below 30K,0-5K,10-20%,7.5,0.11538461538461539
22,30000,RENT,0.0,VENTURE,D,4000,15.21,1,0.13,N,2,Below 30K,0-5K,10-20%,7.5,0.09090909090909091
22,38400,MORTGAGE,4.0,PERSONAL,A,1000,5.79,0,0.03,N,2,30K-50K,0-5K,0-10%,38.4,0.09090909090909091
25,38400,MORTGAGE,5.0,MEDICAL,A,5700,6.17,0,0.15,N,2,30K-50K,5K-10K,10-20%,6.7368421052631575,0.08
26,32400,MORTGAGE,10.0,MEDICAL,D,10000,10.99,1,0.31,Y,4,30K-50K,5K-10K,30-40%,3.24,0.15384615384615385
22,30000,RENT,1.0,PERSONAL,C,4000,10.99,0,0.13,N,4,Below 30K,0-5K,10-20%,7.5,0.18181818181818182
26,38400,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6000,7.51,0,0.16,N,3,30K-50K,5K-10K,10-20%,6.4,0.11538461538461539
26,30000,RENT,1.0,PERSONAL,B,4000,11.83,1,0.13,N,4,Below 30K,0-5K,10-20%,7.5,0.15384615384615385
25,30000,RENT,6.0,EDUCATION,B,4000,9.76,0,0.13,N,3,Below 30K,0-5K,10-20%,7.5,0.12
24,30000,RENT,1.0,EDUCATION,C,4000,11.34,0,0.13,N,3,Below 30K,0-5K,10-20%,7.5,0.125
25,30900,RENT,1.0,VENTURE,D,4000,12.61,1,0.13,N,3,30K-50K,0-5K,10-20%,7.725,0.12
24,38400,MORTGAGE,7.0,EDUCATION,C,10000,14.72,0,0.26,N,2,30K-50K,5K-10K,20-30%,3.84,0.08333333333333333
26,31104,RENT,1.0,DEBTCONSOLIDATION,B,4000,9.99,0,0.13,N,3,30K-50K,0-5K,10-20%,7.776,0.11538461538461539
24,31200,RENT,3.0,DEBTCONSOLIDATION,B,4000,12.42,0,0.13,N,4,30K-50K,0-5K,10-20%,7.8,0.16666666666666666
25,38400,MORTGAGE,9.0,VENTURE,B,12000,10.38,0,0.31,N,3,30K-50K,10K-15K,30-40%,3.2,0.12
22,38400,OWN,6.0,PERSONAL,C,10000,14.72,0,0.26,N,3,30K-50K,5K-10K,20-30%,3.84,0.13636363636363635
22,38400,MORTGAGE,6.0,PERSONAL,A,8500,7.14,0,0.22,N,3,30K-50K,5K-10K,20-30%,4.517647058823529,0.13636363636363635
23,31200,RENT,2.0,DEBTCONSOLIDATION,A,4000,8.59,0,0.13,N,3,30K-50K,0-5K,10-20%,7.8,0.13043478260869565
24,31609,RENT,4.0,MEDICAL,C,4000,13.92,0,0.13,Y,4,30K-50K,0-5K,10-20%,7.90225,0.16666666666666666
26,38400,MORTGAGE,4.0,EDUCATION,C,10000,13.98,0,0.26,N,4,30K-50K,5K-10K,20-30%,3.84,0.15384615384615385
21,32400,MORTGAGE,3.0,PERSONAL,C,1750,13.61,1,0.05,Y,4,30K-50K,0-5K,0-10%,18.514285714285716,0.19047619047619047
22,32000,RENT,0.0,VENTURE,A,4000,5.42,0,0.13,N,4,30K-50K,0-5K,10-20%,8.0,0.18181818181818182
23,38400,MORTGAGE,5.0,EDUCATION,A,10000,7.14,0,0.26,N,3,30K-50K,5K-10K,20-30%,3.84,0.13043478260869565
25,32000,RENT,1.0,MEDICAL,B,4000,11.49,0,0.13,N,4,30K-50K,0-5K,10-20%,8.0,0.16
24,32000,RENT,2.0,HOMEIMPROVEMENT,E,4000,17.93,1,0.13,N,3,30K-50K,0-5K,10-20%,8.0,0.125
23,32000,RENT,0.0,PERSONAL,A,4000,7.68,0,0.13,N,4,30K-50K,0-5K,10-20%,8.0,0.17391304347826086
26,32400,RENT,9.0,MEDICAL,C,4000,14.27,0,0.12,N,2,30K-50K,0-5K,10-20%,8.1,0.07692307692307693
25,32400,RENT,6.0,MEDICAL,B,4000,10.08,0,0.12,N,2,30K-50K,0-5K,10-20%,8.1,0.08
24,32500,RENT,5.0,MEDICAL,D,4000,16.29,0,0.12,Y,3,30K-50K,0-5K,10-20%,8.125,0.125
23,32535,RENT,6.0,PERSONAL,B,4000,10.99,0,0.12,N,2,30K-50K,0-5K,10-20%,8.13375,0.08695652173913043
24,38400,OTHER,0.0,VENTURE,E,8000,16.0,0,0.21,Y,2,30K-50K,5K-10K,20-30%,4.8,0.08333333333333333
23,38400,OWN,7.0,PERSONAL,D,6000,13.24,0,0.16,Y,3,30K-50K,5K-10K,10-20%,6.4,0.13043478260869565
25,32640,RENT,4.0,DEBTCONSOLIDATION,C,4000,12.73,0,0.12,Y,4,30K-50K,0-5K,10-20%,8.16,0.16
21,38400,OWN,0.0,VENTURE,C,12200,10.99,0,0.32,N,2,30K-50K,10K-15K,30-40%,3.1475409836065573,0.09523809523809523
23,32993,RENT,6.0,MEDICAL,B,4000,11.71,1,0.12,N,4,30K-50K,0-5K,10-20%,8.24825,0.17391304347826086
22,38423,MORTGAGE,6.0,EDUCATION,A,2000,8.49,0,0.05,N,3,30K-50K,0-5K,0-10%,19.2115,0.13636363636363635
24,38450,MORTGAGE,6.0,PERSONAL,A,5500,7.49,0,0.14,N,4,30K-50K,5K-10K,10-20%,6.990909090909091,0.16666666666666666
22,32484,MORTGAGE,6.0,HOMEIMPROVEMENT,A,6250,7.51,1,0.19,N,4,30K-50K,5K-10K,10-20%,5.19744,0.18181818181818182
23,38492,MORTGAGE,7.0,MEDICAL,B,6500,10.99,0,0.17,N,4,30K-50K,5K-10K,10-20%,5.921846153846154,0.17391304347826086
25,38496,MORTGAGE,7.0,EDUCATION,A,8000,6.03,0,0.21,N,4,30K-50K,5K-10K,20-30%,4.812,0.16
26,32496,MORTGAGE,8.0,DEBTCONSOLIDATION,D,4200,16.02,1,0.13,N,3,30K-50K,0-5K,10-20%,7.7371428571428575,0.11538461538461539
22,33000,RENT,5.0,DEBTCONSOLIDATION,A,4000,7.88,0,0.12,N,4,30K-50K,0-5K,10-20%,8.25,0.18181818181818182
23,33000,RENT,3.0,DEBTCONSOLIDATION,B,4000,10.96,0,0.12,N,4,30K-50K,0-5K,10-20%,8.25,0.17391304347826086
26,33227,RENT,2.0,EDUCATION,B,4000,9.88,0,0.12,N,3,30K-50K,0-5K,10-20%,8.30675,0.11538461538461539
21,38500,MORTGAGE,5.0,PERSONAL,A,6500,7.51,0,0.17,N,3,30K-50K,5K-10K,10-20%,5.923076923076923,0.14285714285714285
23,34000,RENT,4.0,MEDICAL,B,4000,12.69,0,0.12,N,2,30K-50K,0-5K,10-20%,8.5,0.08695652173913043
24,38500,MORTGAGE,5.0,PERSONAL,C,2500,10.99,0,0.06,N,4,30K-50K,0-5K,0-10%,15.4,0.16666666666666666
23,38500,MORTGAGE,2.0,DEBTCONSOLIDATION,A,3000,10.99,0,0.08,N,2,30K-50K,0-5K,0-10%,12.833333333333334,0.08695652173913043
25,34200,RENT,1.0,EDUCATION,B,4000,10.99,0,0.12,N,2,30K-50K,0-5K,10-20%,8.55,0.08
23,34500,RENT,3.0,DEBTCONSOLIDATION,B,4000,11.49,0,0.12,N,4,30K-50K,0-5K,10-20%,8.625,0.17391304347826086
22,38628,MORTGAGE,6.0,DEBTCONSOLIDATION,B,4800,9.99,0,0.12,N,4,30K-50K,0-5K,10-20%,8.0475,0.18181818181818182
22,34800,RENT,4.0,DEBTCONSOLIDATION,B,4000,10.74,0,0.11,N,3,30K-50K,0-5K,10-20%,8.7,0.13636363636363635
22,32644,MORTGAGE,6.0,VENTURE,E,13750,16.45,1,0.42,Y,4,30K-50K,10K-15K,40-50%,2.3741090909090907,0.18181818181818182
20,32652,MORTGAGE,0.0,PERSONAL,D,6000,14.61,1,0.18,N,4,30K-50K,5K-10K,10-20%,5.442,0.2
23,38667,MORTGAGE,2.0,MEDICAL,C,4800,11.91,0,0.12,N,4,30K-50K,0-5K,10-20%,8.055625,0.17391304347826086
25,35000,RENT,4.0,VENTURE,D,4000,16.29,0,0.11,Y,2,30K-50K,0-5K,10-20%,8.75,0.08
25,29000,RENT,1.0,HOMEIMPROVEMENT,D,4000,14.54,1,0.14,Y,3,Below 30K,0-5K,10-20%,7.25,0.12
21,29000,RENT,0.0,EDUCATION,D,4000,14.83,1,0.14,N,4,Below 30K,0-5K,10-20%,7.25,0.19047619047619047
25,35000,RENT,4.0,EDUCATION,A,4000,7.51,0,0.11,N,3,30K-50K,0-5K,10-20%,8.75,0.12
25,38880,MORTGAGE,1.0,PERSONAL,A,9500,7.51,0,0.24,N,4,30K-50K,5K-10K,20-30%,4.092631578947368,0.16
22,29000,RENT,5.0,EDUCATION,D,4000,15.33,1,0.14,Y,4,Below 30K,0-5K,10-20%,7.25,0.18181818181818182
24,29000,RENT,1.0,MEDICAL,B,4000,9.96,1,0.14,N,3,Below 30K,0-5K,10-20%,7.25,0.125
26,38904,MORTGAGE,1.0,HOMEIMPROVEMENT,B,10000,12.21,0,0.26,N,2,30K-50K,5K-10K,20-30%,3.8904,0.07692307692307693
25,35500,RENT,5.0,MEDICAL,B,4000,10.99,0,0.11,N,3,30K-50K,0-5K,10-20%,8.875,0.12
24,39000,MORTGAGE,8.0,VENTURE,A,1200,10.99,0,0.03,N,2,30K-50K,0-5K,0-10%,32.5,0.08333333333333333
26,30000,RENT,3.0,MEDICAL,C,4000,14.27,1,0.13,Y,2,Below 30K,0-5K,10-20%,7.5,0.07692307692307693
22,36000,RENT,0.0,MEDICAL,A,4000,5.42,0,0.11,N,3,30K-50K,0-5K,10-20%,9.0,0.13636363636363635
22,36000,RENT,6.0,VENTURE,B,4000,10.99,0,0.11,N,4,30K-50K,0-5K,10-20%,9.0,0.18181818181818182
22,36000,RENT,3.0,EDUCATION,A,4000,5.42,0,0.11,N,2,30K-50K,0-5K,10-20%,9.0,0.09090909090909091
25,36000,RENT,2.0,PERSONAL,C,4000,13.61,0,0.11,Y,3,30K-50K,0-5K,10-20%,9.0,0.12
22,30000,RENT,1.0,EDUCATION,D,4000,14.96,1,0.13,Y,2,Below 30K,0-5K,10-20%,7.5,0.09090909090909091
24,36000,RENT,0.0,DEBTCONSOLIDATION,A,4000,7.4,0,0.11,N,4,30K-50K,0-5K,10-20%,9.0,0.16666666666666666
22,36000,RENT,0.0,PERSONAL,A,4000,8.94,0,0.11,N,4,30K-50K,0-5K,10-20%,9.0,0.18181818181818182
26,36000,RENT,0.0,PERSONAL,B,4000,10.14,0,0.11,N,2,30K-50K,0-5K,10-20%,9.0,0.07692307692307693
23,36300,RENT,0.0,VENTURE,A,4000,7.68,0,0.11,N,2,30K-50K,0-5K,10-20%,9.075,0.08695652173913043
22,37000,RENT,2.0,EDUCATION,B,4000,10.95,0,0.11,N,2,30K-50K,0-5K,10-20%,9.25,0.09090909090909091
21,37000,RENT,0.0,PERSONAL,B,4000,10.08,0,0.11,N,3,30K-50K,0-5K,10-20%,9.25,0.14285714285714285
21,37200,RENT,5.0,MEDICAL,C,4000,13.49,0,0.11,Y,4,30K-50K,0-5K,10-20%,9.3,0.19047619047619047
23,38000,RENT,3.0,MEDICAL,C,4000,14.26,0,0.11,N,4,30K-50K,0-5K,10-20%,9.5,0.17391304347826086
22,39000,MORTGAGE,4.0,PERSONAL,B,3250,10.99,0,0.08,N,2,30K-50K,0-5K,0-10%,12.0,0.09090909090909091
25,39000,MORTGAGE,9.0,HOMEIMPROVEMENT,C,3000,13.99,0,0.08,Y,3,30K-50K,0-5K,0-10%,13.0,0.12
22,38400,RENT,5.0,EDUCATION,B,4000,10.59,0,0.1,N,3,30K-50K,0-5K,0-10%,9.6,0.13636363636363635
23,38400,RENT,7.0,PERSONAL,B,4000,10.59,0,0.1,N,2,30K-50K,0-5K,0-10%,9.6,0.08695652173913043
22,38400,RENT,4.0,EDUCATION,C,4000,12.99,0,0.1,N,2,30K-50K,0-5K,0-10%,9.6,0.09090909090909091
21,39000,MORTGAGE,5.0,EDUCATION,A,1000,7.49,0,0.03,N,3,30K-50K,0-5K,0-10%,39.0,0.14285714285714285
24,38400,RENT,4.0,DEBTCONSOLIDATION,A,4000,7.29,0,0.1,N,3,30K-50K,0-5K,0-10%,9.6,0.125
22,32400,RENT,4.0,VENTURE,D,4000,10.99,1,0.12,Y,2,30K-50K,0-5K,10-20%,8.1,0.09090909090909091
25,38400,RENT,2.0,EDUCATION,B,4000,12.53,0,0.1,N,4,30K-50K,0-5K,0-10%,9.6,0.16
23,38850,RENT,0.0,EDUCATION,C,4000,12.72,0,0.1,Y,2,30K-50K,0-5K,0-10%,9.7125,0.08695652173913043
25,39000,RENT,4.0,MEDICAL,A,4000,7.88,0,0.1,N,4,30K-50K,0-5K,0-10%,9.75,0.16
24,39000,RENT,3.0,MEDICAL,D,4000,14.61,0,0.1,Y,4,30K-50K,0-5K,0-10%,9.75,0.16666666666666666
24,39000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,5600,5.42,0,0.14,N,4,30K-50K,5K-10K,10-20%,6.964285714285714,0.16666666666666666
23,39000,MORTGAGE,3.0,EDUCATION,C,5000,12.98,0,0.13,N,4,30K-50K,0-5K,10-20%,7.8,0.17391304347826086
26,39000,MORTGAGE,10.0,VENTURE,A,9500,6.91,0,0.24,N,3,30K-50K,5K-10K,20-30%,4.105263157894737,0.11538461538461539
25,39000,MORTGAGE,9.0,MEDICAL,A,4500,6.54,0,0.12,N,4,30K-50K,0-5K,10-20%,8.666666666666666,0.16
26,33000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,9000,13.72,1,0.27,N,2,30K-50K,5K-10K,20-30%,3.6666666666666665,0.07692307692307693
25,39000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6000,7.51,0,0.15,N,2,30K-50K,5K-10K,10-20%,6.5,0.08
22,40000,RENT,1.0,EDUCATION,B,4000,12.69,0,0.1,N,3,30K-50K,0-5K,0-10%,10.0,0.13636363636363635
23,40000,RENT,3.0,EDUCATION,C,4000,13.8,0,0.1,Y,3,30K-50K,0-5K,0-10%,10.0,0.13043478260869565
24,40000,RENT,3.0,DEBTCONSOLIDATION,A,4000,5.42,0,0.1,N,2,30K-50K,0-5K,0-10%,10.0,0.08333333333333333
25,34000,RENT,4.0,HOMEIMPROVEMENT,A,4000,10.99,1,0.12,N,2,30K-50K,0-5K,10-20%,8.5,0.08
23,39000,MORTGAGE,8.0,EDUCATION,A,10000,7.51,0,0.26,N,2,30K-50K,5K-10K,20-30%,3.9,0.08695652173913043
22,39000,MORTGAGE,6.0,PERSONAL,A,10750,10.99,0,0.28,N,3,30K-50K,10K-15K,20-30%,3.627906976744186,0.13636363636363635
21,33000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,3250,7.14,1,0.1,N,3,30K-50K,0-5K,0-10%,10.153846153846153,0.14285714285714285
22,40000,RENT,2.0,EDUCATION,A,4000,10.99,0,0.1,N,2,30K-50K,0-5K,0-10%,10.0,0.09090909090909091
21,40000,RENT,3.0,EDUCATION,A,4000,7.51,0,0.1,N,2,30K-50K,0-5K,0-10%,10.0,0.09523809523809523
22,40000,RENT,2.0,PERSONAL,B,4000,11.49,0,0.1,N,4,30K-50K,0-5K,0-10%,10.0,0.18181818181818182
22,40000,RENT,0.0,PERSONAL,A,4000,7.43,0,0.1,N,4,30K-50K,0-5K,0-10%,10.0,0.18181818181818182
26,40200,RENT,1.0,EDUCATION,A,4000,6.76,0,0.1,N,4,30K-50K,0-5K,0-10%,10.05,0.15384615384615385
23,35000,RENT,2.0,HOMEIMPROVEMENT,B,4000,12.18,1,0.11,N,4,30K-50K,0-5K,10-20%,8.75,0.17391304347826086
23,39000,MORTGAGE,0.0,VENTURE,C,3000,12.53,0,0.08,Y,4,30K-50K,0-5K,0-10%,13.0,0.17391304347826086
23,41004,RENT,1.0,MEDICAL,A,4000,7.68,0,0.1,N,4,30K-50K,0-5K,0-10%,10.251,0.17391304347826086
24,41160,RENT,2.0,MEDICAL,A,4000,10.99,0,0.1,N,4,30K-50K,0-5K,0-10%,10.29,0.16666666666666666
24,35200,RENT,1.0,MEDICAL,D,4000,16.0,1,0.11,Y,3,30K-50K,0-5K,10-20%,8.8,0.125
21,42000,RENT,4.0,EDUCATION,B,4000,12.42,0,0.1,N,3,30K-50K,0-5K,0-10%,10.5,0.14285714285714285
23,42000,RENT,0.0,VENTURE,B,4000,10.59,0,0.1,N,2,30K-50K,0-5K,0-10%,10.5,0.08695652173913043
26,33000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,12000,10.91,1,0.36,Y,3,30K-50K,10K-15K,30-40%,2.75,0.11538461538461539
21,36000,RENT,5.0,HOMEIMPROVEMENT,C,4000,12.99,1,0.11,N,4,30K-50K,0-5K,10-20%,9.0,0.19047619047619047
23,36000,RENT,7.0,MEDICAL,B,4000,10.99,1,0.11,N,4,30K-50K,0-5K,10-20%,9.0,0.17391304347826086
23,39120,OWN,4.0,MEDICAL,B,7000,11.71,0,0.18,N,3,30K-50K,5K-10K,10-20%,5.588571428571429,0.13043478260869565
22,39124,OWN,6.0,VENTURE,A,5000,7.74,0,0.13,N,4,30K-50K,0-5K,10-20%,7.8248,0.18181818181818182
25,33168,MORTGAGE,9.0,PERSONAL,C,6000,15.96,1,0.18,N,4,30K-50K,5K-10K,10-20%,5.528,0.16
26,33192,MORTGAGE,4.0,PERSONAL,B,3000,12.69,1,0.09,N,4,30K-50K,0-5K,0-10%,11.064,0.15384615384615385
26,36000,RENT,2.0,PERSONAL,D,4000,14.54,1,0.11,N,2,30K-50K,0-5K,10-20%,9.0,0.07692307692307693
22,42000,RENT,4.0,VENTURE,D,4000,14.09,0,0.1,N,4,30K-50K,0-5K,0-10%,10.5,0.18181818181818182
22,42000,RENT,3.0,MEDICAL,B,4000,8.88,0,0.1,N,4,30K-50K,0-5K,0-10%,10.5,0.18181818181818182
23,39216,MORTGAGE,5.0,VENTURE,C,10000,13.49,0,0.25,N,3,30K-50K,5K-10K,20-30%,3.9216,0.13043478260869565
23,42000,RENT,2.0,VENTURE,A,4000,5.79,0,0.1,N,4,30K-50K,0-5K,0-10%,10.5,0.17391304347826086
22,39300,MORTGAGE,6.0,MEDICAL,B,7000,9.62,0,0.18,N,4,30K-50K,5K-10K,10-20%,5.614285714285714,0.18181818181818182
22,39300,MORTGAGE,5.0,EDUCATION,D,5325,14.59,0,0.14,Y,3,30K-50K,5K-10K,10-20%,7.380281690140845,0.13636363636363635
22,42000,RENT,0.0,VENTURE,C,4000,13.22,0,0.1,N,3,30K-50K,0-5K,0-10%,10.5,0.13636363636363635
25,42500,RENT,0.0,MEDICAL,C,4000,12.99,0,0.09,N,3,30K-50K,0-5K,0-10%,10.625,0.12
22,42996,RENT,3.0,EDUCATION,C,4000,10.99,0,0.09,N,4,30K-50K,0-5K,0-10%,10.749,0.18181818181818182
22,39396,MORTGAGE,1.0,EDUCATION,A,5000,6.62,0,0.13,N,4,30K-50K,0-5K,10-20%,7.8792,0.18181818181818182
24,43000,RENT,8.0,VENTURE,B,4000,12.69,0,0.09,N,2,30K-50K,0-5K,0-10%,10.75,0.08333333333333333
24,39456,OWN,8.0,PERSONAL,A,1325,6.62,0,0.03,N,2,30K-50K,0-5K,0-10%,29.778113207547168,0.08333333333333333
23,39456,OWN,7.0,EDUCATION,A,14000,7.29,0,0.35,N,3,30K-50K,10K-15K,30-40%,2.8182857142857145,0.13043478260869565
25,43000,RENT,9.0,MEDICAL,C,4000,12.99,0,0.09,N,4,30K-50K,0-5K,0-10%,10.75,0.16
26,39600,RENT,3.0,EDUCATION,A,4000,5.79,1,0.1,N,4,30K-50K,0-5K,0-10%,9.9,0.15384615384615385
25,45600,RENT,2.0,MEDICAL,A,4000,6.54,0,0.09,N,3,30K-50K,0-5K,0-10%,11.4,0.12
23,39500,MORTGAGE,3.0,DEBTCONSOLIDATION,C,10000,14.22,0,0.25,Y,2,30K-50K,5K-10K,20-30%,3.95,0.08695652173913043
22,41000,RENT,7.0,PERSONAL,A,4000,7.51,1,0.1,N,3,30K-50K,0-5K,0-10%,10.25,0.13636363636363635
23,47000,RENT,3.0,DEBTCONSOLIDATION,A,4000,10.99,0,0.09,N,4,30K-50K,0-5K,0-10%,11.75,0.17391304347826086
25,41000,RENT,1.0,PERSONAL,D,4000,14.84,1,0.1,Y,4,30K-50K,0-5K,0-10%,10.25,0.16
22,47004,RENT,2.0,PERSONAL,A,4000,10.99,0,0.09,N,3,30K-50K,0-5K,0-10%,11.751,0.13636363636363635
23,47004,RENT,3.0,EDUCATION,C,4000,12.53,0,0.09,Y,4,30K-50K,0-5K,0-10%,11.751,0.17391304347826086
24,47088,RENT,8.0,DEBTCONSOLIDATION,A,4000,6.62,0,0.08,N,4,30K-50K,0-5K,0-10%,11.772,0.16666666666666666
22,48000,RENT,6.0,EDUCATION,B,4000,9.91,0,0.08,N,3,30K-50K,0-5K,0-10%,12.0,0.13636363636363635
22,48000,RENT,3.0,EDUCATION,A,4000,10.99,0,0.08,N,4,30K-50K,0-5K,0-10%,12.0,0.18181818181818182
21,39600,OWN,5.0,PERSONAL,A,3500,6.62,0,0.09,N,3,30K-50K,0-5K,0-10%,11.314285714285715,0.14285714285714285
26,48000,RENT,3.0,VENTURE,A,4000,5.79,0,0.08,N,2,30K-50K,0-5K,0-10%,12.0,0.07692307692307693
25,48000,RENT,0.0,VENTURE,A,4000,7.29,0,0.08,N,4,30K-50K,0-5K,0-10%,12.0,0.16
25,39600,MORTGAGE,5.0,HOMEIMPROVEMENT,B,4800,12.42,0,0.12,N,4,30K-50K,0-5K,10-20%,8.25,0.16
24,42000,RENT,8.0,HOMEIMPROVEMENT,B,4000,11.86,1,0.1,N,2,30K-50K,0-5K,0-10%,10.5,0.08333333333333333
24,42000,RENT,2.0,HOMEIMPROVEMENT,C,4000,12.73,1,0.1,Y,3,30K-50K,0-5K,0-10%,10.5,0.125
25,39600,MORTGAGE,9.0,PERSONAL,B,5000,8.88,0,0.13,N,3,30K-50K,0-5K,10-20%,7.92,0.12
23,39600,MORTGAGE,7.0,MEDICAL,A,6000,7.88,0,0.15,N,3,30K-50K,5K-10K,10-20%,6.6,0.13043478260869565
23,39600,MORTGAGE,8.0,EDUCATION,A,8250,9.32,0,0.21,N,2,30K-50K,5K-10K,20-30%,4.8,0.08695652173913043
26,33660,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4500,5.99,1,0.13,N,2,30K-50K,0-5K,10-20%,7.48,0.07692307692307693
24,44000,RENT,1.0,DEBTCONSOLIDATION,D,4000,17.58,1,0.09,N,2,30K-50K,0-5K,0-10%,11.0,0.08333333333333333
24,50000,RENT,1.0,HOMEIMPROVEMENT,A,4000,5.42,0,0.08,N,2,30K-50K,0-5K,0-10%,12.5,0.08333333333333333
26,39672,MORTGAGE,10.0,PERSONAL,D,11500,15.7,0,0.29,N,4,30K-50K,10K-15K,20-30%,3.4497391304347826,0.15384615384615385
23,39689,OWN,1.0,VENTURE,C,13000,13.57,0,0.33,Y,2,30K-50K,10K-15K,30-40%,3.053,0.08695652173913043
23,39700,MORTGAGE,8.0,EDUCATION,A,8400,7.51,0,0.21,N,4,30K-50K,5K-10K,20-30%,4.726190476190476,0.17391304347826086
24,50000,RENT,6.0,PERSONAL,A,4000,7.66,0,0.08,N,4,30K-50K,0-5K,0-10%,12.5,0.16666666666666666
24,50000,RENT,0.0,PERSONAL,A,4000,10.99,0,0.08,N,4,30K-50K,0-5K,0-10%,12.5,0.16666666666666666
25,50000,RENT,2.0,DEBTCONSOLIDATION,B,4000,10.37,0,0.08,N,2,30K-50K,0-5K,0-10%,12.5,0.08
23,50000,RENT,1.0,MEDICAL,A,4000,5.42,0,0.08,N,2,30K-50K,0-5K,0-10%,12.5,0.08695652173913043
23,39800,MORTGAGE,5.0,MEDICAL,B,9750,10.99,0,0.24,N,3,30K-50K,5K-10K,20-30%,4.082051282051282,0.13043478260869565
24,39828,OWN,4.0,MEDICAL,B,3000,8.88,0,0.08,N,4,30K-50K,0-5K,0-10%,13.276,0.16666666666666666
21,39828,OWN,4.0,PERSONAL,B,15000,10.99,0,0.38,N,3,30K-50K,10K-15K,30-40%,2.6552,0.14285714285714285
25,50000,RENT,6.0,MEDICAL,A,4000,6.92,0,0.08,N,4,30K-50K,0-5K,0-10%,12.5,0.16
23,50000,RENT,3.0,EDUCATION,C,4000,12.61,0,0.08,Y,2,30K-50K,0-5K,0-10%,12.5,0.08695652173913043
24,50000,RENT,1.0,VENTURE,A,4000,7.88,0,0.08,N,3,30K-50K,0-5K,0-10%,12.5,0.125
22,39875,MORTGAGE,5.0,VENTURE,B,10000,10.99,0,0.25,N,3,30K-50K,5K-10K,20-30%,3.9875,0.13636363636363635
23,50000,RENT,4.0,VENTURE,D,4000,14.96,0,0.08,N,3,30K-50K,0-5K,0-10%,12.5,0.13043478260869565
22,50000,RENT,7.0,MEDICAL,A,4000,7.4,0,0.08,N,2,30K-50K,0-5K,0-10%,12.5,0.09090909090909091
25,50000,RENT,3.0,EDUCATION,D,4000,14.61,0,0.08,N,2,30K-50K,0-5K,0-10%,12.5,0.08
22,50004,RENT,2.0,DEBTCONSOLIDATION,A,4000,6.92,0,0.08,N,2,50K-75K,0-5K,0-10%,12.501,0.09090909090909091
24,50004,RENT,5.0,EDUCATION,A,4000,7.88,0,0.08,N,2,50K-75K,0-5K,0-10%,12.501,0.08333333333333333
22,44582,RENT,6.0,HOMEIMPROVEMENT,A,4000,5.99,1,0.09,N,4,30K-50K,0-5K,0-10%,11.1455,0.18181818181818182
26,39990,MORTGAGE,3.0,HOMEIMPROVEMENT,C,2400,14.27,0,0.06,Y,2,30K-50K,0-5K,0-10%,16.6625,0.07692307692307693
21,50808,RENT,2.0,EDUCATION,A,4000,6.17,0,0.08,N,4,50K-75K,0-5K,0-10%,12.702,0.19047619047619047
22,39996,MORTGAGE,7.0,MEDICAL,B,6000,12.42,0,0.15,N,4,30K-50K,5K-10K,10-20%,6.666,0.18181818181818182
24,39996,MORTGAGE,1.0,PERSONAL,B,3000,9.91,0,0.08,N,4,30K-50K,0-5K,0-10%,13.332,0.16666666666666666
23,50952,RENT,0.0,EDUCATION,C,4000,11.54,0,0.08,Y,4,50K-75K,0-5K,0-10%,12.738,0.17391304347826086
24,45000,RENT,0.0,DEBTCONSOLIDATION,D,4000,15.99,1,0.09,N,4,30K-50K,0-5K,0-10%,11.25,0.16666666666666666
23,51600,RENT,6.0,PERSONAL,B,4000,9.91,0,0.08,N,3,50K-75K,0-5K,0-10%,12.9,0.13043478260869565
